time,open,high,low,close,volume,num_trades
2019-12-28 16:00:00,7331.48,7333.46,7296.52,7325.57,930.480235,10561
2019-12-28 17:00:00,7325.59,7335,7305.95,7316.14,589.411886,7318
2019-12-28 18:00:00,7315.36,7316.14,7290,7307.64,679.169399,7558
2019-12-28 19:00:00,7308.11,7309.52,7288.3,7289.4,560.759826,6965
2019-12-28 20:00:00,7289.69,7310.85,7288,7308.66,663.311998,6717
2019-12-28 21:00:00,7308.66,7312.55,7299.99,7307.27,498.565409,6488
2019-12-28 22:00:00,7307.06,7308.78,7297.98,7299.35,583.733455,5997
2019-12-28 23:00:00,7299.46,7319,7292.84,7318,414.898008,5572
2019-12-29 00:00:00,7318.02,7323.99,7306.47,7318.2,513.496697,6784
2019-12-29 01:00:00,7318.2,7323.39,7311.11,7315,394.899746,5682
2019-12-29 02:00:00,7315.5,7360.67,7315,7354.59,1426.570871,13222
2019-12-29 03:00:00,7353.89,7359.59,7308.92,7312.98,1212.372305,10808
2019-12-29 04:00:00,7312.99,7328.99,7311.36,7321.08,673.113661,7233
2019-12-29 05:00:00,7321.08,7348,7320.64,7345.83,1068.249509,9369
2019-12-29 06:00:00,7346.08,7367,7322.9,7363.46,2005.771995,16279
2019-12-29 07:00:00,7363.2,7400,7344.07,7392.84,2446.352228,19408
2019-12-29 08:00:00,7392.77,7414.69,7383.49,7388.82,1948.78371,16409
2019-12-29 09:00:00,7388.82,7419.02,7360.44,7394.13,1819.444885,14461
2019-12-29 10:00:00,7395.03,7430,7388.53,7405.91,2086.661247,14350
2019-12-29 11:00:00,7405.32,7411.91,7380.47,7410.97,822.343099,8916
2019-12-29 12:00:00,7410.71,7427.99,7401.72,7425.31,741.436446,8749
2019-12-29 13:00:00,7425.57,7480,7413.88,7473.05,1998.137147,17199
2019-12-29 14:00:00,7472.13,7528.45,7345.8,7397.54,5616.06314,42737
2019-12-29 15:00:00,7397.7,7408.99,7359.99,7395.59,1573.230015,12997
2019-12-29 16:00:00,7395.08,7428.22,7385.4,7399.81,938.708527,11049
2019-12-29 17:00:00,7398.48,7415.11,7383.85,7388.24,701.032762,8264
2019-12-29 18:00:00,7388.43,7389.83,7312,7339.1,1594.398613,16161
2019-12-29 19:00:00,7339.74,7361.89,7331.3,7353.99,707.498771,7958
2019-12-29 20:00:00,7354,7370.97,7342.69,7360.03,500.902263,6560
2019-12-29 21:00:00,7360.03,7365.94,7343.85,7349.51,670.581067,6798
2019-12-29 22:00:00,7349.54,7379.99,7345.22,7374.97,914.678008,8443
2019-12-29 23:00:00,7374.88,7381.57,7366.98,7379.77,611.536393,6955
2019-12-30 00:00:00,7379.84,7389,7365.54,7385.03,834.288966,7763
2019-12-30 01:00:00,7385.2,7408.24,7378.34,7385.29,1425.504039,12383
2019-12-30 02:00:00,7385.27,7385.29,7341,7365.01,1543.418823,12837
2019-12-30 03:00:00,7365,7377.89,7323.84,7326.1,1538.342241,13274
2019-12-30 04:00:00,7326.11,7349.7,7293.12,7312.7,2416.271261,19142
2019-12-30 05:00:00,7312.91,7327.74,7301.44,7315.11,1261.751788,11309
2019-12-30 06:00:00,7314.74,7338.89,7301.5,7304.43,1217.363825,11318
2019-12-30 07:00:00,7303.56,7343.99,7280,7320.17,2156.526417,14814
2019-12-30 08:00:00,7320.18,7339.58,7298.41,7307.12,1183.086317,12294
2019-12-30 09:00:00,7307.12,7307.81,7251,7262.08,2732.520527,26882
2019-12-30 10:00:00,7261.1,7268.54,7220,7257.58,2435.282915,20264
2019-12-30 11:00:00,7257.25,7270,7234.34,7259.05,1126.103444,10978
2019-12-30 12:00:00,7259,7268.1,7245.07,7245.12,828.52164,8355
2019-12-30 13:00:00,7245.39,7257.89,7232.01,7240.99,729.059883,8064
2019-12-30 14:00:00,7241.15,7284.16,7235.1,7265.23,1166.597014,12529
2019-12-30 15:00:00,7265.24,7281.33,7256.58,7269.04,776.57262,8234
2019-12-30 16:00:00,7269.04,7288.88,7266.02,7276.47,480.546333,7128
2019-12-30 17:00:00,7277.57,7285.49,7239,7246,754.558614,8590
2019-12-30 18:00:00,7246,7255,7200,7251,1792.533352,15457
2019-12-30 19:00:00,7251,7269,7245,7265.4,906.250932,9694
2019-12-30 20:00:00,7264.96,7266.74,7225.34,7246.99,735.587624,8474
2019-12-30 21:00:00,7247.01,7250,7221,7236.39,622.927341,7546
2019-12-30 22:00:00,7236.6,7263.15,7228.4,7240.37,774.064951,8067
2019-12-30 23:00:00,7240.21,7268.48,7240.09,7264.06,650.479214,7481
2019-12-31 00:00:00,7264.05,7267,7243.94,7244.98,667.3494,8130
2019-12-31 01:00:00,7244.72,7255.02,7236.01,7250.37,572.777026,7528
2019-12-31 02:00:00,7250.3,7250.54,7223.36,7229.18,910.421744,8515
2019-12-31 03:00:00,7229.84,7244,7219.07,7229.2,1721.205342,10886
2019-12-31 04:00:00,7229.2,7255.15,7217.5,7245.01,1119.879062,9631
2019-12-31 05:00:00,7244.08,7256.94,7236.02,7243.39,747.358008,7764
2019-12-31 06:00:00,7243.64,7248,7222.14,7247.99,868.789959,9152
2019-12-31 07:00:00,7247.99,7252,7235.63,7239.43,997.770038,9315
2019-12-31 08:00:00,7239.14,7320,7230.63,7237.68,3118.588515,22862
2019-12-31 09:00:00,7237.44,7261.02,7188.88,7195.96,2998.778306,25690
2019-12-31 10:00:00,7195,7225.62,7186.77,7211.49,991.617726,11281
2019-12-31 11:00:00,7212.45,7213.56,7151,7168.12,1614.277285,14815
2019-12-31 12:00:00,7167.72,7174.04,7145.01,7168.86,1288.451914,11226
2019-12-31 13:00:00,7169.32,7185,7156.85,7173.32,763.625618,8724
2019-12-31 14:00:00,7173.75,7187.89,7165.1,7176.41,508.304012,8411
2019-12-31 15:00:00,7176.51,7188.93,7171.01,7186.19,410.27669,6671
2019-12-31 16:00:00,7185.92,7208.41,7181.78,7200.48,651.161077,7997
2019-12-31 17:00:00,7200.52,7206.29,7185.76,7195.23,521.978397,6659
2019-12-31 18:00:00,7195.24,7196.25,7175.46,7177.02,511.814901,7640
2019-12-31 19:00:00,7176.47,7230,7175.71,7216.27,883.052603,9033
2019-12-31 20:00:00,7215.52,7244.87,7211.41,7242.85,655.156809,7466
2019-12-31 21:00:00,7242.66,7245,7220,7225.01,783.724867,8337
2019-12-31 22:00:00,7225,7230,7215.03,7217.27,467.812578,5896
2019-12-31 23:00:00,7217.26,7229.76,7216.65,7224.21,344.670596,6529
2020-01-01 00:00:00,7224.24,7236.27,7221.51,7225.62,621.467023,9718
2020-01-01 01:00:00,7225.88,7232.94,7199.11,7209.83,627.344854,7848
2020-01-01 02:00:00,7209.83,7210,7180,7200.64,915.545974,8847
2020-01-01 03:00:00,7200.29,7210.51,7188,7188.77,636.386102,7177
2020-01-01 04:00:00,7189.07,7210,7185.2,7202,537.762804,6417
2020-01-01 05:00:00,7202.01,7237.73,7188.61,7197.2,1076.959481,11066
2020-01-01 06:00:00,7197.2,7233.33,7196.15,7225.59,868.75358,9402
2020-01-01 07:00:00,7225.84,7231.89,7212.88,7221.2,612.180902,7240
2020-01-01 08:00:00,7221.17,7234.97,7208.17,7221.43,617.714185,8130
2020-01-01 09:00:00,7221.6,7255,7218.29,7234.19,1393.888792,11777
2020-01-01 10:00:00,7234.2,7246.42,7214,7245.37,881.93278,9499
2020-01-01 11:00:00,7244.34,7249.99,7224.92,7236.83,1069.210567,9809
2020-01-01 12:00:00,7237.02,7246.72,7225.17,7240.67,611.693307,7712
2020-01-01 13:00:00,7240.8,7241,7225.49,7229.48,417.746637,5857
2020-01-01 14:00:00,7229.48,7242.98,7224.68,7236.73,391.834174,5465
2020-01-01 15:00:00,7237.26,7242.75,7227,7233.17,285.454078,5114
2020-01-01 16:00:00,7233.32,7234.49,7186,7197.99,769.030411,10399
2020-01-01 17:00:00,7197.62,7204.17,7175.15,7200.85,811.25016,7632
2020-01-01 18:00:00,7200.77,7212.5,7185.46,7211.02,391.352377,5470
2020-01-01 19:00:00,7211.04,7211.16,7185.11,7190.99,402.660139,5929
2020-01-01 20:00:00,7190.99,7191,7155.35,7169.02,1387.377886,14716
2020-01-01 21:00:00,7169.04,7169.06,7120.37,7129.61,1557.96443,15206
2020-01-01 22:00:00,7129.25,7161,7116.7,7142.21,1252.447877,12565
2020-01-01 23:00:00,7142.61,7152.05,7126.93,7138.93,569.50899,6580
2020-01-02 00:00:00,7138.93,7149.02,7121.43,7135.97,687.600665,7669
2020-01-02 01:00:00,7136.04,7140.63,7105,7110.57,1548.403823,13939
2020-01-02 02:00:00,7110.98,7157.48,7109.11,7154.36,1114.825128,11622
2020-01-02 03:00:00,7153.57,7165,7135.36,7162.01,840.001328,8198
2020-01-02 04:00:00,7162.18,7180,7153.33,7161.83,1446.219984,13126
2020-01-02 05:00:00,7161.89,7168.67,7139.03,7139.79,761.15657,8556
2020-01-02 06:00:00,7139.73,7163.4,7139.03,7158.29,794.030497,8754
2020-01-02 07:00:00,7158.86,7163.35,7107.43,7131.15,1566.280693,13621
2020-01-02 08:00:00,7131.18,7157.1,7122.34,7135.59,956.300925,10776
2020-01-02 09:00:00,7135.59,7152,7120,7130.98,862.429718,8782
2020-01-02 10:00:00,7130.37,7146.85,7020,7052.32,3604.474152,27013
2020-01-02 11:00:00,7052.32,7053.09,6924.74,6970.04,6183.82554,45957
2020-01-02 12:00:00,6970.04,6989.68,6949.96,6974.02,1513.597939,13965
2020-01-02 13:00:00,6974.02,6995,6960,6983.27,1397.130602,14642
2020-01-02 14:00:00,6982.63,6983.22,6941.27,6948.49,1138.646334,10215
2020-01-02 15:00:00,6948.16,6985,6946.2,6977.73,665.856715,8036
2020-01-02 16:00:00,6977.55,6978.24,6963.02,6974.8,568.324029,8665
2020-01-02 17:00:00,6974.8,6974.8,6950,6965.71,741.067591,8665
2020-01-02 18:00:00,6965.49,6966.47,6912.88,6937,1106.732043,11910
2020-01-02 19:00:00,6937,6946.07,6878.19,6888.85,2402.581684,19122
2020-01-02 20:00:00,6888.26,6966.8,6871.04,6956.88,2869.993553,22447
2020-01-02 21:00:00,6957.66,6966.36,6940,6952.04,1246.589508,10323
2020-01-02 22:00:00,6952.04,7264.71,6948.64,7210.19,9560.897697,58889
2020-01-02 23:00:00,7210.2,7249,7168.48,7220.47,3575.770965,23043
2020-01-03 00:00:00,7220.49,7225,7190.14,7202.22,2075.25916,15059
2020-01-03 01:00:00,7202.06,7232,7185.04,7203.21,2185.376884,15969
2020-01-03 02:00:00,7202.28,7297.29,7202.28,7260.6,3976.534509,28749
2020-01-03 03:00:00,7260.64,7358.88,7256.56,7348.42,5469.030632,43411
2020-01-03 04:00:00,7349.3,7371.92,7281.3,7312.25,3924.462414,28443
2020-01-03 05:00:00,7312.26,7346,7306.61,7340.46,1826.857466,15185
2020-01-03 06:00:00,7340.46,7350.19,7303.14,7322.78,1717.22262,16237
2020-01-03 07:00:00,7324.1,7380,7311.59,7348.87,1906.468998,17141
2020-01-03 08:00:00,7348.36,7362.31,7229.3,7254.73,4583.643119,29226
2020-01-03 09:00:00,7255.49,7322.44,7252.48,7320.18,2371.650792,19457
2020-01-03 10:00:00,7320.17,7405,7293.1,7386.03,5852.326934,35462
2020-01-03 11:00:00,7388.21,7403.2,7335.21,7355.26,2201.223063,20452
2020-01-03 12:00:00,7355.23,7369.47,7330.32,7342.96,1422.531602,12260
2020-01-03 13:00:00,7342.95,7352.33,7280,7343.08,2259.002878,18046
2020-01-03 14:00:00,7343.62,7361,7297.01,7316.99,1546.013182,14968
2020-01-03 15:00:00,7317.01,7335,7262.68,7283,1227.929145,13256
2020-01-03 16:00:00,7281.69,7320.54,7260.01,7300.56,1407.545265,16357
2020-01-03 17:00:00,7301.32,7346.08,7291.75,7344.96,1712.856338,14442
2020-01-03 18:00:00,7345,7350,7289.98,7302.24,1240.406484,12819
2020-01-03 19:00:00,7304.96,7312.58,7280.85,7309.16,821.321239,9449
2020-01-03 20:00:00,7308.71,7328.99,7296.18,7327.83,868.281715,8757
2020-01-03 21:00:00,7328.21,7339.69,7318.56,7333.11,763.775397,9039
2020-01-03 22:00:00,7333.14,7338.46,7312.65,7334.86,691.833205,7936
2020-01-03 23:00:00,7334.59,7369.28,7325,7344.69,1306.738785,11322
2020-01-04 00:00:00,7344.7,7367.88,7340,7354.96,1168.097036,9966
2020-01-04 01:00:00,7354.95,7363.63,7327.32,7348.11,1352.880865,12154
2020-01-04 02:00:00,7348.04,7365,7330,7346.59,1272.743225,10447
2020-01-04 03:00:00,7346.4,7369.18,7339.28,7363.88,1084.110633,10286
2020-01-04 04:00:00,7364.32,7369.63,7304.36,7318.3,1807.551552,13744
2020-01-04 05:00:00,7318.15,7339.27,7302.1,7336.45,1520.454655,12378
2020-01-04 06:00:00,7336.75,7339.58,7305,7312.89,1131.422667,10870
2020-01-04 07:00:00,7312.79,7326.49,7291,7303.88,1549.128326,12399
2020-01-04 08:00:00,7303.72,7323.74,7296.44,7316.72,874.231693,10447
2020-01-04 09:00:00,7315.51,7332,7305,7318.99,870.0506,9712
2020-01-04 10:00:00,7318.98,7323.26,7297.91,7307.11,1043.417942,10912
2020-01-04 11:00:00,7308,7352,7305,7351.99,1237.984296,11219
2020-01-04 12:00:00,7351.36,7404,7272.21,7306.92,4110.024469,28800
2020-01-04 13:00:00,7306.6,7353.84,7283.01,7334.83,1966.929401,17332
2020-01-04 14:00:00,7334.89,7352.64,7310.67,7341.06,1433.864061,14270
2020-01-04 15:00:00,7340.9,7367.31,7330.72,7350.68,869.007514,10519
2020-01-04 16:00:00,7350.72,7359.7,7342.67,7350.24,474.926109,7232
2020-01-04 17:00:00,7350.05,7363,7328.9,7354.11,528.793108,7361
2020-01-04 18:00:00,7354.19,7393,7354.11,7373.48,1432.35544,14037
2020-01-04 19:00:00,7373.43,7481.87,7373.43,7459.18,6394.85574,41542
2020-01-04 20:00:00,7459.91,7482.87,7432.79,7443.79,2038.01579,16293
2020-01-04 21:00:00,7443.92,7478,7439.33,7475.99,1446.222876,10742
2020-01-04 22:00:00,7476,7495,7444,7457.14,1859.909467,13732
2020-01-04 23:00:00,7457.18,7470,7444,7459.12,952.444318,9012
2020-01-05 00:00:00,7458.51,7481.25,7437.4,7457.5,1166.464289,9663
2020-01-05 01:00:00,7457.83,7470.36,7442,7463.63,888.087854,8625
2020-01-05 02:00:00,7463.64,7472,7410,7430.05,1595.878334,13828
2020-01-05 03:00:00,7430,7436.84,7400,7427.74,2072.537095,14274
2020-01-05 04:00:00,7427.7,7432.28,7403.21,7415.12,995.14421,9178
2020-01-05 05:00:00,7415.1,7440,7410,7422.33,1001.517619,10279
2020-01-05 06:00:00,7422.27,7460.46,7421.93,7457.01,1079.561263,11542
2020-01-05 07:00:00,7457.79,7458,7415,7431.15,1337.571084,12377
2020-01-05 08:00:00,7431.16,7444.73,7425,7431.82,831.78756,10274
2020-01-05 09:00:00,7431.71,7476.31,7430.99,7468.42,1839.988518,18706
2020-01-05 10:00:00,7467.91,7484,7450,7461.38,1764.362509,15674
2020-01-05 11:00:00,7461.26,7470.76,7445.15,7464.65,904.275876,10630
2020-01-05 12:00:00,7464.62,7468.87,7421.77,7438.72,1226.760244,12491
2020-01-05 13:00:00,7439.02,7449.69,7427.1,7444.14,952.37598,10026
2020-01-05 14:00:00,7444.71,7445,7426,7431.6,687.771423,7435
2020-01-05 15:00:00,7431.01,7431.53,7361.01,7368.52,2225.194358,17765
2020-01-05 16:00:00,7367.62,7385.65,7318,7355.73,2249.586037,18767
2020-01-05 17:00:00,7355.73,7363.35,7321,7358.75,1388.41772,12317
2020-01-05 18:00:00,7357.64,7384.72,7346.76,7378.75,1358.867787,10399
2020-01-05 19:00:00,7378.97,7426.82,7368.55,7423.5,1630.227541,14099
2020-01-05 20:00:00,7423.06,7562,7421.64,7551.44,5819.256972,38256
2020-01-05 21:00:00,7551.47,7580,7486.85,7540.9,4769.906356,27817
2020-01-05 22:00:00,7540.9,7554.61,7516.06,7529.52,1554.582461,13475
2020-01-05 23:00:00,7529.52,7541.55,7496,7532.85,1472.91993,12768
2020-01-06 00:00:00,7532.85,7537.53,7510.99,7520,873.32937,9507
2020-01-06 01:00:00,7520,7527.27,7505.57,7507.91,921.886394,9159
2020-01-06 02:00:00,7508.18,7551.68,7507.39,7547.55,1690.857798,14328
2020-01-06 03:00:00,7547.88,7553,7516.51,7550.78,2074.105876,18687
2020-01-06 04:00:00,7550.84,7576.68,7535.64,7561.22,1912.728693,18543
2020-01-06 05:00:00,7561.27,7582.27,7526.88,7544.72,2149.635226,19890
2020-01-06 06:00:00,7544.72,7566.24,7535,7557.42,1484.613594,12884
2020-01-06 07:00:00,7557.77,7622,7465.44,7528.64,3698.140842,28344
2020-01-06 08:00:00,7528.59,7558.45,7505.02,7547.93,2383.745611,19285
2020-01-06 09:00:00,7548.1,7553.28,7516.34,7519.99,1644.393877,13550
2020-01-06 10:00:00,7519.05,7546.08,7509.43,7529.24,1626.355417,15654
2020-01-06 11:00:00,7529.01,7561,7526.91,7558.48,1102.998522,12439
2020-01-06 12:00:00,7558.78,7560,7525.96,7533,910.967306,10347
2020-01-06 13:00:00,7532.5,7551.71,7524,7539.9,863.252634,10935
2020-01-06 14:00:00,7539.74,7557.99,7534.9,7551.25,978.342912,11695
2020-01-06 15:00:00,7551.24,7608,7547.56,7578.42,2101.577667,19607
2020-01-06 16:00:00,7578.42,7752,7574.39,7712.63,6546.730323,52828
2020-01-06 17:00:00,7712.58,7795.34,7690.7,7758,5066.272207,35441
2020-01-06 18:00:00,7758.9,8000,7758.29,7888.42,12714.83071,82946
2020-01-06 19:00:00,7889.64,7919.99,7866.01,7905.67,3784.606696,24795
2020-01-06 20:00:00,7905.67,7940,7892.32,7896.2,2658.470846,18811
2020-01-06 21:00:00,7896.08,7916.94,7885.75,7894.9,1811.52833,15011
2020-01-06 22:00:00,7894.71,7905.5,7821,7840.83,3265.389556,23077
2020-01-06 23:00:00,7839.75,7882.56,7826.63,7869.33,1749.120728,16177
2020-01-07 00:00:00,7869.29,7876,7851.26,7872.91,1034.371143,11274
2020-01-07 01:00:00,7873.05,7896.72,7857.53,7883.37,1730.807736,14998
2020-01-07 02:00:00,7883.11,7904.72,7868,7883.97,2060.945511,17390
2020-01-07 03:00:00,7884.32,7886.17,7855,7856.26,1266.181976,11360
2020-01-07 04:00:00,7856.26,7889.78,7856.15,7889.24,1164.566425,11913
2020-01-07 05:00:00,7888.12,7965,7881.69,7895.14,4207.107584,29610
2020-01-07 06:00:00,7895.13,7915.77,7840,7869.05,3167.803362,25794
2020-01-07 07:00:00,7869.02,7869.03,7810.73,7847.99,2935.85674,23806
2020-01-07 08:00:00,7847.99,7884.59,7837.26,7838.8,2419.777007,18443
2020-01-07 09:00:00,7841.16,7847.99,7740.29,7764.59,5292.202151,36447
2020-01-07 10:00:00,7764.04,7940.12,7723.71,7912.18,6410.882075,39822
2020-01-07 11:00:00,7912.18,7952.05,7878.01,7938.33,3293.006137,25516
2020-01-07 12:00:00,7937.88,8137,7919.22,8037.69,9327.807487,63271
2020-01-07 13:00:00,8038.54,8111.45,8032.39,8073.69,4283.208684,33612
2020-01-07 14:00:00,8073.69,8175.01,8041.28,8162.66,4404.727667,33702
2020-01-07 15:00:00,8162.57,8188,7975.74,8016.44,5116.55768,38918
2020-01-07 16:00:00,8016.43,8067.06,7945.72,8049.55,3088.53339,31418
2020-01-07 17:00:00,8049.83,8207.68,8020.7,8145.28,3983.395044,37204
2020-01-07 18:00:00,8145.92,8455,8142,8431.82,12579.62806,86656
2020-01-07 19:00:00,8430.53,8448.14,8328.89,8370.92,8384.945558,55444
2020-01-07 20:00:00,8370.93,8422,8256.74,8278.59,4558.246276,35400
2020-01-07 21:00:00,8278.07,8344,8244.93,8300.34,4359.947687,36939
2020-01-07 22:00:00,8300.34,8355.87,8288,8344.63,2575.222396,23179
2020-01-07 23:00:00,8343.92,8377,8307.85,8334.77,2664.277869,23020
2020-01-08 00:00:00,8334.76,8367.61,8319,8339.13,1731.943454,18579
2020-01-08 01:00:00,8339.14,8347.99,8277.21,8297.26,2788.142801,22508
2020-01-08 02:00:00,8297.27,8329.09,8264.86,8312.04,2508.727051,19147
2020-01-08 03:00:00,8312.05,8321.83,8276,8297.21,2091.834391,18451
2020-01-08 04:00:00,8296.98,8359,8284.19,8326.98,2380.674785,21206
2020-01-08 05:00:00,8327.06,8370,8325.03,8332.47,2034.529797,17716
2020-01-08 06:00:00,8332.2,8347.33,8276,8286.16,2426.854154,23169
2020-01-08 07:00:00,8285.92,8418.61,8215.2,8384.99,7456.82961,52403
2020-01-08 08:00:00,8384.99,8385,8184,8310.98,6554.98078,44270
2020-01-08 09:00:00,8310.98,8359,8237.36,8305.97,3993.008669,31375
2020-01-08 10:00:00,8306.09,8335.79,8050,8115,12758.45028,75175
2020-01-08 11:00:00,8115,8123.98,8010,8077.68,7266.047229,46466
2020-01-08 12:00:00,8077.68,8094.93,8035.01,8053.7,2950.762774,22374
2020-01-08 13:00:00,8053.7,8069.73,7963.05,7963.35,3758.461889,28964
2020-01-08 14:00:00,7963.56,8060.86,7870,8046.03,8887.842817,55696
2020-01-08 15:00:00,8046.42,8048.66,7957.55,8016.06,3140.073055,23686
2020-01-08 16:00:00,8017.36,8080,7988.58,8076.13,2119.902017,22255
2020-01-08 17:00:00,8076.13,8125.57,8023.55,8055.98,2651.309243,26297
2020-01-08 18:00:00,8054.72,8055.96,7928,7956.55,3517.43095,28439
2020-01-08 19:00:00,7956.88,8037.37,7950,8004.8,2413.123473,17516
2020-01-08 20:00:00,8004.05,8026.01,7980,7982.75,1579.537464,12199
2020-01-08 21:00:00,7983.09,7993.46,7935.56,7954.72,2480.168472,20950
2020-01-08 22:00:00,7954.96,7978.31,7928,7966.85,2053.928386,15335
2020-01-08 23:00:00,7966.75,7966.75,7925.68,7941.83,1404.270001,12641
2020-01-09 00:00:00,7941.99,7951.68,7896,7908.48,2068.18413,17323
2020-01-09 01:00:00,7908.71,7976.67,7903.4,7949.84,2449.538328,19005
2020-01-09 02:00:00,7949.57,7955.83,7909.3,7933.1,1641.494387,13141
2020-01-09 03:00:00,7932.51,7932.94,7864.24,7872.35,3408.741356,24194
2020-01-09 04:00:00,7872.36,7934.78,7852.01,7896.38,2923.998132,21531
2020-01-09 05:00:00,7895.56,7901.99,7855,7878.56,1911.857856,15359
2020-01-09 06:00:00,7878.02,7917.68,7871,7900.91,2162.941372,16473
2020-01-09 07:00:00,7901.49,7945,7891.43,7897.52,2859.442366,20196
2020-01-09 08:00:00,7897.54,7919.59,7875.55,7885.5,1887.759463,14910
2020-01-09 09:00:00,7885.5,7930,7882.75,7907.05,1555.442519,12905
2020-01-09 10:00:00,7907.05,7920.01,7805.01,7818.15,4386.286631,28198
2020-01-09 11:00:00,7818.15,7846,7778,7798.6,3990.175129,25788
2020-01-09 12:00:00,7798.23,7832.13,7788.68,7810.64,1529.030453,13082
2020-01-09 13:00:00,7810.68,7957.48,7810.3,7917.54,3465.438657,25694
2020-01-09 14:00:00,7917.55,8000,7805,7818.3,6732.412789,41315
2020-01-09 15:00:00,7819.97,7854.14,7750,7789.96,4555.024481,31453
2020-01-09 16:00:00,7789.99,7873.12,7788.78,7811.31,1877.380286,16234
2020-01-09 17:00:00,7811.31,7835,7790.01,7817.76,1385.912749,14919
2020-01-09 18:00:00,7817.74,7854.06,7811.05,7820.01,1276.755793,14262
2020-01-09 19:00:00,7820.25,7841.57,7786.12,7804.99,1249.569649,11823
2020-01-09 20:00:00,7804.99,7825,7793.34,7803.68,1004.334531,10452
2020-01-09 21:00:00,7803.68,7825,7770,7818.02,1415.752784,13028
2020-01-09 22:00:00,7818.06,7819.84,7768.4,7795.3,1669.78936,12935
2020-01-09 23:00:00,7795.33,7797.95,7735,7748.86,2146.933344,15226
2020-01-10 00:00:00,7748,7786.13,7711.76,7748.64,2963.811973,20362
2020-01-10 01:00:00,7747.25,7757.38,7725.77,7752.98,1815.165345,13220
2020-01-10 02:00:00,7753.05,7754.36,7680,7706.53,4208.967256,25463
2020-01-10 03:00:00,7706.52,7750,7691.91,7716.47,2842.868735,18207
2020-01-10 04:00:00,7716.02,7788,7672,7771.87,3772.539304,26602
2020-01-10 05:00:00,7772.12,7854.44,7766.93,7841.69,5366.335557,35058
2020-01-10 06:00:00,7841.03,7899.98,7811,7893.98,4174.80608,28549
2020-01-10 07:00:00,7893.98,7944,7862.31,7870.4,4142.505896,27960
2020-01-10 08:00:00,7870.7,7982.85,7850.01,7978.65,4262.687889,31306
2020-01-10 09:00:00,7978.65,8086.85,7945.44,8066.6,7367.250672,46907
2020-01-10 10:00:00,8067.5,8140.11,7928.94,7952.65,8107.578673,50606
2020-01-10 11:00:00,7952.23,7979,7909.98,7966.3,3426.043673,26170
2020-01-10 12:00:00,7966.3,8113.53,7966.3,8022.16,6172.791013,48172
2020-01-10 13:00:00,8022.15,8122,7964.01,8059.49,5212.524366,38219
2020-01-10 14:00:00,8058.05,8100,8039.27,8073.16,2511.935531,20850
2020-01-10 15:00:00,8074,8135.21,8006.65,8049.99,2919.79654,25181
2020-01-10 16:00:00,8048.24,8101.86,7981.59,8090.13,1946.832887,21548
2020-01-10 17:00:00,8090.13,8199,8064.64,8197.02,2429.200597,23995
2020-01-10 18:00:00,8198.86,8200,8119.75,8168.92,2971.522168,20783
2020-01-10 19:00:00,8168.39,8253.26,8165.16,8204.86,3211.743194,24250
2020-01-10 20:00:00,8204.84,8217.41,8155.02,8206.19,2134.580068,18627
2020-01-10 21:00:00,8206,8207.81,8125.09,8158.49,1711.758967,14912
2020-01-10 22:00:00,8158.83,8179.94,8101,8117.82,1445.957883,14955
2020-01-10 23:00:00,8118.4,8118.4,8044.65,8083.41,2285.705846,20481
2020-01-11 00:00:00,8083.41,8128.98,8055.71,8124.99,1745.207418,15588
2020-01-11 01:00:00,8124.99,8150,8061.71,8074.18,1976.070507,16702
2020-01-11 02:00:00,8074.17,8096.87,8037,8052.96,2479.712213,19458
2020-01-11 03:00:00,8052.96,8129.97,8050.83,8114.22,1672.797787,16999
2020-01-11 04:00:00,8114.2,8117.03,8042.89,8054.03,1477.913509,15550
2020-01-11 05:00:00,8054.03,8074.26,8010,8045.95,2106.394416,19374
2020-01-11 06:00:00,8045.89,8068,8018.41,8061.95,1788.46524,14510
2020-01-11 07:00:00,8061.93,8102.56,8045.01,8090.02,1952.326847,17947
2020-01-11 08:00:00,8090.73,8135,8050,8053.75,2019.034562,17204
2020-01-11 09:00:00,8054,8106.65,8053.08,8099.73,1461.322326,15194
2020-01-11 10:00:00,8099.16,8180.7,8070,8169.46,3939.308813,29181
2020-01-11 11:00:00,8168.35,8221.55,8150,8160.56,3232.766889,25665
2020-01-11 12:00:00,8160,8189,8136.68,8169.14,1586.219348,16490
2020-01-11 13:00:00,8169.64,8179.96,8137.27,8151.78,1306.429898,14213
2020-01-11 14:00:00,8151.77,8189.49,8140.98,8161.81,1152.143371,14232
2020-01-11 15:00:00,8161.81,8286.34,8060.25,8105,4403.099606,37067
2020-01-11 16:00:00,8106.12,8139.69,8030,8082.57,3727.441848,29149
2020-01-11 17:00:00,8082.58,8082.58,8003.16,8020.01,3022.109943,20600
2020-01-11 18:00:00,8020.01,8080,7960,8060.89,4003.350255,26542
2020-01-11 19:00:00,8060.24,8089.97,8036.13,8065.53,1073.779611,11355
2020-01-11 20:00:00,8065.63,8108,8052.88,8095,1248.587062,13000
2020-01-11 21:00:00,8095,8110.92,8065.62,8091.33,963.637569,11411
2020-01-11 22:00:00,8090.7,8105,8071.2,8073.79,711.211749,9680
2020-01-11 23:00:00,8073.03,8110.92,8070.98,8106.05,997.127263,9827
2020-01-12 00:00:00,8105.96,8153.84,8080.01,8083.84,2509.947391,20752
