,close,volume,sentiment
228,10008.21,10667.49528,0.0
229,10037.69,3621.503476,0.0
230,10103.55,4864.504086,0.0
231,10244.81,3462.566544,0.0
232,10157.72,2048.932218,0.0
233,10172.5,1974.844396,0.0
234,10155.62,2203.690909,0.0
235,10322.7,2995.465696,0.0
236,10185.02,1906.604312,0.0
237,10319.32,2294.688686,0.0
238,10276.16,1591.145508,0.0
239,10298.05,1620.882082,0.0
240,10100.37,3365.246545,0.0
241,10376.76,3611.340156,0.0
242,10541.49,5426.533401,0.0
243,10569.22,3034.541447,0.0
244,10645.35,2725.289552,0.0
245,10424.74,2478.860617,0.0
246,10903.12,8382.751686,0.0
247,10844.45,3405.486851,0.0
248,10811.46,2503.513724,0.0
249,10737.06,1653.875901,0.0
250,10919.74,1448.579447,0.0
251,10838.72,4634.08381,0.0
252,10910.15,1776.84105,0.0
253,10911.85,1853.276717,0.0
254,10744.37,3343.504033,0.0
255,10694.64,2314.17658,0.0
256,10748.14,2074.443959,0.0
257,10752.21,1175.101306,0.0
258,10683.08,1179.246765,0.0
259,10717.04,4719.248599,0.0
260,10801.0,1980.94732,0.0
261,10671.98,2534.681271,0.0
262,10684.21,1306.477855,0.0
263,10682.8,1914.693884,0.0
264,10497.61,4196.281265,0.0
265,10368.63,6550.652047,0.0
266,10389.0,2747.641816,0.0
267,10492.77,2482.351034,0.0
268,9920.21,12463.27862,0.0
269,9679.95,13399.359,0.0
270,9594.3,6191.375197,0.0
271,9694.73,3280.494083,0.0
272,9594.9,3948.612654,0.0
273,9645.36,5527.053449,0.0
274,9470.02,4365.867148,0.0
275,9439.59,5893.837761,0.0
276,9500.78,2797.042698,0.0
277,9461.65,2120.372479,0.0
278,9340.3,5989.574337,0.0
279,9399.45,2615.879843,0.0
280,9431.52,2417.242997,0.0
281,9553.45,2135.972159,0.0
282,9519.0,1615.516095,0.0
283,9549.98,2436.378008,0.0
284,9505.3,1633.233233,0.0
285,9432.15,1746.247127,0.0
286,9356.85,4214.371032,0.0
287,9157.02,7308.680211,0.0
288,9450.03,7004.728265,0.0
289,9505.0,4164.985909,0.0
290,9679.37,5315.673018,0.0
291,9720.2,5221.821951,0.0
292,9687.59,4925.459825,0.0
293,9778.87,3713.798998,0.0
294,9919.98,3061.517617,0.0
295,9731.54,3244.172217,0.0
296,9665.2,2998.373589,0.0
297,9783.4,2827.861729,0.0
298,9706.63,2702.157638,0.0
299,9667.92,2731.611742,0.0
300,9599.23,2429.83703,0.0
301,9760.07,2277.664806,0.0
302,9805.3,1658.619463,0.0
303,9708.19,1446.40423,0.0
304,9890.07,2005.842531,0.0
305,9813.68,1526.042715,0.0
306,9886.34,2960.032539,0.0
307,9790.97,1839.909475,0.0
308,9707.13,2570.912639,0.0
309,9732.24,1651.226572,0.0
310,9832.83,1659.596416,0.0
311,9749.38,1709.408282,0.0
312,9390.86,6434.562431,0.0
313,9395.88,3781.498404,0.0
314,10276.37,13123.91535,0.0
315,10437.93,8284.530481,0.0
316,10483.61,7075.378039,0.0
317,10517.92,3205.838096,0.0
318,10491.69,3274.706088,0.0
319,10486.53,2330.712763,0.0
320,10576.0,2018.48997,0.0
321,10565.24,2211.824116,0.0
322,10572.7,1339.96068,0.0
323,10627.16,3466.397137,0.0
324,10649.49,2060.093934,0.0
325,10545.0,1999.327299,0.0
326,10591.21,1962.472134,0.0
327,10577.81,1359.360503,0.0
328,10433.85,2375.09445,0.0
329,10484.2,2715.304483,0.0
330,10456.97,1693.386184,0.0
331,10600.29,2486.234117,0.0
332,10348.57,8304.197179,0.0
333,10344.09,2860.535151,0.0
334,10323.65,1872.589327,0.0
335,10282.65,1682.311293,0.0
336,10474.71,4821.749514,0.0
337,10303.0,5892.307871,0.0
338,10321.17,3116.271608,0.0
339,10417.22,1860.601139,0.0
340,10367.57,1404.67595,0.0
341,10410.0,1585.752487,0.0
342,10380.67,1045.340912,0.0
343,10393.6,827.74853,0.0
344,10507.84,1616.324492,0.0
345,10544.01,1151.467985,0.0
346,10464.99,1066.115518,0.0
347,10504.29,787.670073,0.0
348,10449.86,1876.410014,0.0
349,10433.58,1973.968535,0.0
350,10504.92,1082.854317,0.0
351,10507.49,1438.272983,0.0
352,10604.92,1911.651373,0.0
353,10575.08,1343.772554,0.0
354,10597.98,799.482041,0.0
355,10560.04,2554.275264,0.0
356,10548.92,1183.510788,0.0
357,10554.2,739.457385,0.0
358,10567.18,908.242365,0.0
359,10571.65,2077.232712,0.0
360,10520.01,1043.739343,0.0
361,10525.16,4229.040038,0.0
362,10596.6,1373.123753,0.0
363,10615.46,1598.900787,0.0
364,10781.27,4223.188106,0.0
365,10866.22,5704.15787,0.0
366,10900.67,1482.287647,0.0
367,10898.66,1018.598192,0.0
368,10903.23,867.633686,0.0
369,10925.39,766.926451,0.0
370,10973.0,1188.717114,0.0
371,10740.23,5946.45653,0.0
372,10776.63,2334.009131,0.0
373,10793.86,770.667643,0.0
374,10634.8,2407.215771,0.0
375,10575.15,2249.116299,0.0
376,10633.37,1097.396627,0.0
377,10569.92,759.401391,0.0
378,10588.72,1078.506527,0.0
379,10582.45,879.947404,0.0
380,10673.0,2668.518542,0.0
381,10677.87,1162.192104,0.0
382,10555.29,2953.181633,0.0
383,10585.11,1392.078293,0.0
384,10564.83,1135.06927,0.0
385,10535.06,1490.863265,0.0
386,10393.7,3769.944267,0.0
387,10444.56,2149.497451,0.0
388,10354.16,1647.393624,0.0
389,10418.58,2052.842987,0.0
390,10494.08,1271.008363,0.0
391,10406.53,1343.514035,0.0
392,10496.78,1044.858598,0.0
393,10556.09,1195.945036,0.0
394,10552.29,1163.888156,0.0
395,10589.45,817.231518,0.0
396,10592.81,1410.32393,0.0
397,10579.46,607.156022,0.0
398,10619.55,585.015453,0.0
399,10614.74,416.761201,0.0
400,10556.53,988.150954,0.0
401,10588.08,961.322274,0.0
402,10597.15,1253.048883,0.0
403,10603.21,820.655541,0.0
404,10559.1,1776.338338,0.0
405,10452.89,2489.618622,0.0
406,10493.05,1740.859128,0.0
407,10562.0,2017.393108,0.0
408,10530.0,1684.630064,0.0
409,10494.5,981.406959,0.0
410,10220.0,5967.543484,0.0
411,10238.43,3219.507755,0.0
412,10243.82,1362.197658,0.0
413,10356.14,2453.503756,0.0
414,10292.93,1134.026201,0.0
415,10162.66,2905.496609,0.0
416,10352.69,2793.063062,0.0
417,10294.74,1132.41901,0.0
418,10300.0,1126.911676,0.0
419,10340.31,640.605151,0.0
420,10269.49,1486.81461,0.0
421,10235.34,703.007217,0.0
422,10289.48,826.091075,0.0
423,10255.54,636.944002,0.0
424,10235.72,899.552258,0.0
425,10164.33,1541.047993,0.0
426,10047.6,5438.350674,0.0
427,10041.62,2955.326763,0.0
428,9955.95,2745.541312,0.0
429,9991.42,1994.692728,0.0
430,10002.23,2644.912577,0.0
431,10025.0,2356.460653,0.0
432,9991.32,1700.528315,0.0
433,9959.78,2563.511944,0.0
434,9989.45,2062.393332,0.0
435,9932.36,2065.694989,0.0
436,9988.75,2077.429638,0.0
437,10013.19,1102.254124,0.0
438,10096.7,2632.408941,0.0
439,10149.29,1602.188192,0.0
440,10146.63,1720.924098,0.0
441,10124.26,917.637533,0.0
442,10031.04,959.679336,0.0
443,9864.91,3990.978406,0.0
444,9691.56,4730.747289,0.0
445,9701.41,1460.183275,0.0
446,9703.61,2065.730287,0.0
447,9650.84,748.13419,0.0
448,9650.66,1784.337,0.0
449,9703.79,1497.914979,0.0
450,9697.49,1287.210844,0.0
451,9710.82,763.924109,0.0
452,9757.8,1313.093419,0.0
453,9767.61,978.494068,0.0
454,9700.13,1488.989115,0.0
455,9721.48,1940.889029,0.0
456,9752.1,1370.823401,0.0
457,9709.96,1498.353676,0.0
458,9869.89,3919.029852,0.0
459,9911.66,2120.804826,0.0
460,9583.0,5297.27289,0.0
461,9615.84,1532.232957,0.0
462,9642.82,876.928059,0.0
463,9650.99,1266.867091,0.0
464,9671.78,1277.539432,0.0
465,9775.33,1795.617768,0.0
466,9760.7,1403.520486,0.0
467,9763.28,1056.742335,0.0
468,10100.0,4269.383529,0.0
469,10071.1,2494.361155,0.0
470,10063.43,2091.610912,0.0
471,10090.19,1139.996877,0.0
472,10040.68,1126.942355,0.0
473,10055.71,805.344425,0.0
474,10073.32,992.271577,0.0
475,10046.96,1125.581858,0.0
476,10073.86,962.784438,0.0
477,10065.31,1557.150548,0.0
478,10070.32,997.01101,0.0
479,10066.42,709.206293,0.0
480,10125.24,1866.713152,0.0
481,9956.96,4907.287603,0.0
482,9972.94,1501.522328,0.0
483,9987.9,823.95176,0.0
484,9983.06,2364.437945,0.0
485,9991.75,771.498757,0.0
486,9990.88,1044.199483,0.0
487,9857.82,2100.51193,0.0
488,9872.9,1602.808839,0.0
489,9882.86,904.573635,0.0
490,9905.07,1034.49431,0.0
491,9879.87,679.710009,0.0
492,9725.73,3416.720726,0.0
493,9698.2,1798.460341,0.0
494,9684.76,1321.273514,0.0
495,9697.0,1375.810946,0.0
496,9733.7,731.580978,0.0
497,9720.95,456.000146,0.0
498,9700.0,852.444378,0.0
499,9764.36,1459.969411,0.0
500,9791.51,961.067231,0.0
501,9791.5,812.554299,0.0
502,9766.93,744.297286,0.0
503,9791.64,993.946544,0.0
504,9773.68,1396.784295,0.0
505,9770.26,1156.761231,0.0
506,9764.81,1079.52058,0.0
507,9794.01,884.825427,0.0
508,9807.2,1407.730861,0.0
509,9780.64,1286.975304,0.0
510,9804.76,875.860595,0.0
511,9839.0,861.292192,0.0
512,9819.45,1226.432469,0.0
513,9811.06,784.68473,0.0
514,9776.05,445.002493,0.0
515,9824.0,837.46724,0.0
516,10142.18,6213.873797,0.0
517,10086.8,2487.997991,0.0
518,10107.91,839.082856,0.0
519,10103.0,505.081599,0.0
520,10107.27,629.353018,0.0
521,10054.82,992.739968,0.0
522,10051.7,627.17645,0.0
523,10055.33,882.21677,0.0
524,10059.48,754.086552,0.0
525,10047.98,551.189627,0.0
526,9543.56,9141.666563,0.0
527,9525.81,3037.477392,0.0
528,9428.55,3421.709207,0.0
529,9443.77,1581.204274,0.0
530,9449.0,1249.874837,0.0
531,9427.69,2776.342046,0.0
532,9436.02,1235.240869,0.0
533,9456.34,705.643704,0.0
534,9401.09,957.068437,0.0
535,9411.61,572.806992,0.0
536,9454.02,648.261107,0.0
537,9518.8,984.261671,0.0
538,9453.13,1881.880025,0.0
539,9476.52,1133.542549,0.0
540,9424.0,991.06701,0.0
541,9492.97,600.919793,0.0
542,9468.57,591.139092,0.0
543,9480.56,459.870135,0.0
544,9515.94,1213.932513,0.0
545,9514.59,712.099062,0.0
546,9514.09,724.857562,0.0
547,9493.11,485.273179,0.0
548,9515.03,736.478073,0.0
549,9475.0,622.416483,0.0
550,9464.72,899.952697,0.0
551,9534.98,1221.227097,0.0
552,9515.49,890.870226,0.0
553,9505.32,599.600475,0.0
554,9503.72,764.847479,0.0
555,9522.47,825.718111,0.0
556,9546.98,1004.317359,0.0
557,9564.2,650.155875,0.0
558,9567.49,592.441225,0.0
559,9555.68,326.837345,0.0
560,9540.0,882.938043,0.0
561,9466.32,749.412055,0.0
562,9500.0,9047.308806,0.0
563,9541.54,3807.343242,0.0
564,9531.84,1167.443527,0.0
565,9674.15,3998.845987,0.0
566,9643.31,1007.103439,0.0
567,9638.46,550.041584,0.0
568,9663.33,568.189452,0.0
569,9613.61,1102.848342,0.0
570,9606.67,711.038248,0.0
571,9625.95,582.875691,0.0
572,9573.26,1155.847601,0.0
573,9494.08,2105.111588,0.0
574,9511.69,1056.144078,0.0
575,9484.96,839.096859,0.0
576,9550.36,922.45263,0.0
577,9569.65,1761.950715,0.0
578,9556.1,1142.161081,0.0
579,9539.64,1136.719169,0.0
580,9552.05,3160.811966,0.0
581,9499.52,1682.922813,0.0
582,9519.55,898.458633,0.0
583,9487.63,543.871548,0.0
584,9526.46,638.394911,0.0
585,9511.44,428.609201,0.0
586,9532.3,568.019234,0.0
587,9507.64,1292.979114,0.0
588,9532.58,639.808725,0.0
589,9465.25,761.01574,0.0
590,9425.55,2376.45368,0.0
591,9441.29,895.580752,0.0
592,9445.13,728.312207,0.0
593,9452.89,1701.387809,0.0
594,9504.77,966.464606,0.0
595,9501.29,657.368015,0.0
596,9478.31,590.942733,0.0
597,9487.43,444.572373,0.0
598,9502.93,699.02127,0.0
599,9522.9,3302.939158,0.0
600,9536.53,2634.819227,0.0
601,9541.88,1035.913194,0.0
602,9558.25,1018.278484,0.0
603,9682.35,3685.942671,0.0
604,9684.85,1702.195554,0.0
605,9612.55,1820.256077,0.0
606,9624.64,1423.153507,0.0
607,9598.52,1544.102451,0.0
608,9537.08,951.139296,0.0
609,9577.14,711.872012,0.0
610,9561.64,1777.679072,0.0
611,9574.21,467.150221,0.0
612,9691.42,1787.784538,0.0
613,9696.05,2842.711424,0.0
614,9665.88,1507.639586,0.0
615,9668.96,781.422626,0.0
616,9673.73,565.957203,0.0
617,9706.14,1686.167833,0.0
618,9777.02,1432.202252,0.0
619,9733.71,1402.054883,0.0
620,9755.73,820.618838,0.0
621,9754.15,1021.260409,0.0
622,9770.22,940.369182,0.0
623,9758.1,776.817624,0.0
624,9829.57,3761.021288,0.0
625,9955.19,2647.471292,0.0
626,9939.33,3533.026685,0.0
627,10049.64,3633.651415,0.0
628,9965.88,3201.991693,0.0
629,10022.46,1462.274293,0.0
630,9974.64,1388.505371,0.0
631,9979.89,722.777728,0.0
632,10011.19,962.416261,0.0
633,10050.0,606.622648,0.0
634,10000.83,948.467286,0.0
635,10080.53,1082.122202,0.0
636,10043.02,2234.513056,0.0
637,10020.29,1239.042617,0.0
638,10029.27,881.44564,0.0
639,9988.02,1168.458852,0.0
640,9977.28,1241.601555,0.0
641,9908.55,1938.756882,0.0
642,9956.7,1921.565567,0.0
643,9960.19,1126.532891,0.0
644,9968.72,627.356792,0.0
645,9970.71,1160.027968,0.0
646,9943.99,1468.719515,0.0
647,9962.86,1058.196338,0.0
648,10024.33,2866.402006,0.0
649,10045.17,1331.414472,0.0
650,9994.68,1339.875651,0.0
651,10013.86,954.202873,0.0
652,10051.71,1209.74931,0.0
653,10085.44,1601.35697,0.0
654,10170.36,2449.868357,0.0
655,10283.73,3950.504766,0.0
656,10387.0,5157.374404,0.0
657,10406.98,1729.839818,0.0
658,10374.88,1469.74736,0.0
659,10374.99,1601.083368,0.0
660,10374.99,2317.032747,0.0
661,10384.93,769.648339,0.0
662,10376.98,958.803975,0.0
663,10335.77,1330.745414,0.0
664,10369.12,793.516043,0.0
665,10432.39,1125.438473,0.0
666,10455.31,2482.293954,0.0
667,10531.45,2566.618655,0.0
668,10500.98,1741.387485,0.0
669,10443.92,1768.931864,0.0
670,10495.8,1110.957452,0.0
671,10467.17,1215.205285,0.0
672,10554.78,1638.760895,0.0
673,10544.88,2066.596521,0.0
674,10590.0,1584.20684,0.0
675,10612.14,2542.132004,0.0
676,10422.79,7408.382163,0.0
677,10441.33,2298.862903,0.0
678,10456.24,1857.163753,0.0
679,10444.41,938.714106,0.0
680,10383.07,1167.078446,0.0
681,10408.77,1157.487757,0.0
682,10515.16,1186.578753,0.0
683,10523.75,963.900394,0.0
684,10516.69,826.936275,0.0
685,10642.17,2959.893312,0.0
686,10789.7,4533.565339,0.0
687,10778.52,1975.826416,0.0
688,10846.31,1273.713236,0.0
689,10777.9,2096.050929,0.0
690,10798.99,887.339283,0.0
691,10827.78,860.195659,0.0
692,10784.85,1021.90205,0.0
693,10763.38,1901.402933,0.0
694,10768.02,604.304767,0.0
695,10743.92,590.581024,0.0
696,10731.85,1574.336368,0.0
697,10796.0,1872.452176,0.0
698,10791.48,822.575092,0.0
699,10733.05,1473.725002,0.0
700,10793.54,1342.16244,0.0
701,10829.55,1405.671501,0.0
702,10845.98,1256.154479,0.0
703,10850.6,1892.884777,0.0
704,10877.8,653.177946,0.0
705,10830.86,777.98219,0.0
706,10820.62,715.698466,0.0
707,10816.86,483.787164,0.0
708,10833.66,1583.551367,0.0
709,10849.11,716.870854,0.0
710,10804.0,823.338941,0.0
711,10755.02,1857.837244,0.0
712,10611.27,3235.045924,0.0
713,10609.68,1906.785516,0.0
714,10710.0,1255.412884,0.0
715,10670.0,1053.382602,0.0
716,10662.99,822.620658,0.0
717,10739.47,1060.054789,0.0
718,10716.8,884.675931,0.0
719,10668.56,644.897056,0.0
720,10648.53,862.53218,0.0
721,10657.86,830.143894,0.0
722,10771.9,1757.102968,0.0
723,10944.15,5165.958365,0.0
724,10918.2,3025.614725,0.0
725,10896.69,1340.557273,0.0
726,10906.9,986.747094,0.0
727,10921.14,745.658996,0.0
728,10913.5,936.91333,0.0
729,10944.94,2736.902269,0.0
730,10944.47,3634.125477,0.0
731,10929.23,2058.014804,0.0
732,11177.15,3262.80652,0.0
733,11409.94,5878.776711,0.0
734,11600.0,4131.373648,0.0
735,11562.97,3191.962706,0.0
736,11562.0,2070.432412,0.0
737,11531.67,1370.55238,0.0
738,11607.32,2125.367265,0.0
739,11671.2,4987.018197,0.0
740,11749.46,2879.616778,0.0
741,11720.0,1813.12377,0.0
742,11616.54,3480.499046,0.0
743,11777.64,3258.450007,0.0
744,11755.05,3458.822707,0.0
745,11745.0,1746.104952,0.0
746,11775.07,2226.665859,0.0
747,11749.97,2970.58177,0.0
748,11864.38,2980.458274,0.0
749,11775.6,3720.815003,0.0
750,11809.51,1599.23357,0.0
751,11752.44,1435.190313,0.0
752,11732.03,2720.813937,0.0
753,11742.41,1151.038711,0.0
754,11809.84,1532.741059,0.0
755,11828.8,1161.228118,0.0
756,11779.93,1917.231061,0.0
757,11692.8,4138.282767,0.0
758,11664.9,2436.711012,0.0
759,11709.82,1910.436999,0.0
760,11702.47,990.939558,0.0
761,11827.92,2060.498547,0.0
762,12145.08,8363.550622,0.0
763,12185.24,5989.292531,0.0
764,12202.35,2010.106003,0.0
765,12220.36,1460.004021,0.0
766,11748.89,9778.72764,0.0
767,11777.65,3759.071277,0.0
768,11704.05,4931.945043,0.0
769,11799.96,2368.854516,0.0
770,11739.99,1528.563312,0.0
771,11700.0,1938.881889,0.0
772,11788.62,1730.332203,0.0
773,11713.34,2732.893317,0.0
774,11734.08,1437.147111,0.0
775,11710.0,1890.732952,0.0
776,11674.38,1331.918916,0.0
777,11382.41,5644.633508,0.0
778,11322.55,3690.040156,0.0
779,11481.69,2664.594914,0.0
780,11474.18,1825.209636,0.0
781,11526.89,1550.320833,0.0
782,11642.31,2145.576454,0.0
783,11640.43,2021.938225,0.0
784,11694.8,1886.95134,0.0
785,11615.96,1689.024896,0.0
786,11631.25,1220.684546,0.0
787,11538.61,1888.274374,0.0
788,11574.93,1887.847869,0.0
789,11631.23,1509.5738,0.0
790,11638.66,1960.822626,0.0
791,11743.94,2575.01263,0.0
792,11783.59,2612.308215,0.0
793,12034.25,10469.70644,0.0
794,12064.94,2594.035803,0.0
795,11662.75,6913.958551,0.0
796,11674.59,4607.116965,0.0
797,11790.39,2517.316449,0.0
798,11750.14,2288.496489,0.0
799,11792.77,2020.313234,0.0
800,11895.67,4295.798047,0.0
801,11945.12,3315.041125,0.0
802,11971.58,3162.885026,0.0
803,11975.03,2215.17678,0.0
804,11975.0,1618.542273,0.0
805,11899.92,1306.409603,0.0
806,11940.82,917.026492,0.0
807,11955.96,1906.777543,0.0
808,11948.27,962.022532,0.0
809,11921.59,844.769504,0.0
810,11847.21,3014.358857,0.0
811,11919.98,2283.728646,0.0
812,11900.84,2648.192833,0.0
813,11874.99,1781.568573,0.0
814,11832.79,1618.194866,0.0
815,11826.85,1579.471633,0.0
816,11843.21,1833.156163,0.0
817,11679.89,3089.186455,0.0
818,11720.84,3181.724998,0.0
819,11692.81,1351.697955,0.0
820,11726.53,1638.113767,0.0
821,11592.9,4606.716644,0.0
822,11661.25,1962.900789,0.0
823,11615.82,1910.021082,0.0
824,11654.76,1964.713041,0.0
825,11754.76,1522.170254,0.0
826,11848.39,2790.877178,0.0
827,11999.77,4874.915493,0.0
828,11969.96,2689.050334,0.0
829,11892.91,1987.264227,0.0
830,11923.0,1038.709452,0.0
831,11871.07,997.643514,0.0
